Customer_ID;Customer_Name;Purchase_Date;Product_Category;Store_Name;Store_Location;Sales_Amount;Quantity_Amount;Discount_Applied;Purchase_Year;Purchase_Month;Purchase_Day;Price_Amount
('ORD018','Daniel Hahn','2025-05-17','Clothing','Big Judas','Dallas TX',118.38,1,'TRUE',2025,'May','Friday',15.38),
('ORD019','Matthew Foster','2025-05-23','Clothing','Alpha Des Mino','Los Angeles CA',137.53,7,'TRUE',2025,'May','Thursday',34.53),
('ORD020','Derek Wright','2025-03-29','Clothing','Sigma Des Al Fredo','Chicago IL',329.44,4,'FALSE',2025,'March','Friday',50.44),
('ORD021','Kevin Hurst','2025-03-04','Groceries','Les Al Minos','Miami FL',136.12,3,'TRUE',2025,'March','Monday',17.12),
('ORD022','Zachary Hicks','2025-01-15','Clothing','Omega Des Phil','Dallas TX',217.07,10,'FALSE',2025,'January','Tuesday',15.07),
('ORD023','Brian Burton','2025-05-04','Clothing','Big Judas','Houston TX',498.68,4,'TRUE',2025,'May','Saturday',90.68),
('ORD024','Arthur James','2025-06-05','Groceries','Alpha Des Mino','Phoenix AZ',379.11,2,'TRUE',2025,'June','Wednesday',226.11),
('ORD025','Tricia Valencia','2025-01-02','Books','Sigma Des Al Fredo','Atlanta GA',397.08,3,'FALSE',2025,'January','Wednesday',149.08),
('ORD026','Melanie Herrera','2025-02-11','Electronics','Les Al Minos','Seattle WA',193.9,7,'FALSE',2025,'February','Monday',51.9),
('ORD027','Ashley Graham','2025-03-12','Clothing','Omega Des Phil','Denver CO',431.09,9,'TRUE',2025,'March','Tuesday',381.09),
('ORD028','Sherri Baker','2025-03-20','Electronics','Big Judas','Boston MA',376.68,9,'FALSE',2025,'March','Wednesday',99.68),
('ORD029','Thomas Harrell','2025-02-16','Electronics','Alpha Des Mino','Chicago IL',220.21,5,'FALSE',2025,'February','Saturday',54.21),
('ORD030','Lisa Hernandez','2025-04-30','Electronics','Sigma Des Al Fredo','Miami FL',486.08,5,'TRUE',2025,'April','Tuesday',431.08),
('ORD031','Paula Moreno','2025-01-01','Electronics','Les Al Minos','Los Angeles CA',421.63,5,'TRUE',2025,'January','Tuesday',286.63),
('ORD032','Alec Hickman','2025-05-18','Books','Omega Des Phil','Phoenix AZ',382.44,6,'TRUE',2025,'May','Saturday',131.44),
('ORD033','Elizabeth Brown','2025-05-18','Clothing','Big Judas','Atlanta GA',14.64,8,'FALSE',2025,'May','Saturday',13.64),
('ORD034','Angelica Tucker','2025-01-11','Clothing','Alpha Des Mino','Dallas TX',33.67,4,'TRUE',2025,'January','Friday',30.67),
('ORD035','Pamela Anderson','2025-03-16','Electronics','Sigma Des Al Fredo','Seattle WA',408.93,8,'TRUE',2025,'March','Saturday',85.93),
('ORD036','Deborah Brennan','2025-03-08','Books','Les Al Minos','Houston TX',473.69,8,'TRUE',2025,'March','Friday',436.69),
('ORD037','Joshua Blair','2025-02-01','Clothing','Omega Des Phil','Phoenix AZ',436.85,9,'FALSE',2025,'February','Friday',251.85),
('ORD038','Zachary Santos','2025-03-10','Books','Big Judas','Atlanta GA',378.86,9,'TRUE',2025,'March','Sunday',95.86),
('ORD039','Barbara Walker','2025-02-22','Clothing','Alpha Des Mino','Dallas TX',497.6,7,'FALSE',2025,'February','Friday',89.6),
('ORD040','Crystal Robinson','2025-01-12','Groceries','Sigma Des Al Fredo','Seattle WA',228.49,9,'TRUE',2025,'January','Saturday',216.49),
('ORD041','Crystal Whitehead','2025-05-15','Books','Les Al Minos','Denver CO',172.35,2,'TRUE',2025,'May','Wednesday',42.35),
('ORD042','David Caldwell','2025-02-03','Books','Omega Des Phil','Boston MA',40.14,1,'TRUE',2025,'February','Sunday',36.14),
('ORD043','Timothy Duncan','2025-03-15','Books','Big Judas','Dallas TX',453.18,2,'FALSE',2025,'March','Friday',181.18),
('ORD044','Rhonda Lee','2025-01-16','Electronics','Alpha Des Mino','Los Angeles CA',122.81,9,'FALSE',2025,'January','Wednesday',52.81),
('ORD045','Jeff Owens','2025-04-24','Books','Sigma Des Al Fredo','Chicago IL',70.49,9,'FALSE',2025,'April','Wednesday',24.49),
('ORD046','Victoria Garcia','2025-03-04','Books','Les Al Minos','Miami FL',404.71,8,'TRUE',2025,'March','Monday',19.71),
('ORD047','Scott Wright','2025-01-30','Electronics','Omega Des Phil','Dallas TX',331.2,2,'FALSE',2025,'January','Wednesday',152.2),
('ORD048','Javier Ramirez','2025-02-09','Groceries','Big Judas','Houston TX',236.18,7,'TRUE',2025,'February','Saturday',119.18),
('ORD049','Jessica Callahan','2025-03-27','Electronics','Alpha Des Mino','Phoenix AZ',204.3,1,'FALSE',2025,'March','Wednesday',104.3),
('ORD050','Zachary Huff','2025-06-01','Electronics','Sigma Des Al Fredo','Atlanta GA',99.84,4,'FALSE',2025,'June','Saturday',52.84),
('ORD051','Sarah Martin','2025-03-17','Books','Les Al Minos','Seattle WA',95.83,7,'FALSE',2025,'March','Sunday',48.83),
('ORD052','James Brown','2025-03-01','Books','Omega Des Phil','Denver CO',224.35,2,'TRUE',2025,'March','Friday',172.35),
('ORD053','Mrs. Rachel Gibson','2025-03-08','Electronics','Big Judas','Boston MA',418.83,9,'TRUE',2025,'March','Friday',390.83),
('ORD054','Whitney Peters','2025-04-23','Books','Alpha Des Mino','Chicago IL',206.17,3,'FALSE',2025,'April','Tuesday',19.17),
('ORD055','Edward Novak','2025-04-01','Books','Sigma Des Al Fredo','Miami FL',451.71,7,'TRUE',2025,'April','Monday',136.71),
('ORD056','Nicole Brown','2025-04-02','Groceries','Les Al Minos','Los Angeles CA',492.73,1,'FALSE',2025,'April','Tuesday',99.73),
('ORD057','Sarah Moore','2025-05-31','Groceries','Omega Des Phil','Phoenix AZ',214.39,5,'FALSE',2025,'May','Friday',127.39),
('ORD058','Cody Larson','2025-04-16','Books','Big Judas','Atlanta GA',151.87,4,'TRUE',2025,'April','Tuesday',75.87),
('ORD059','Bryan Zamora','2025-02-08','Electronics','Alpha Des Mino','Dallas TX',33.3,6,'FALSE',2025,'February','Friday',32.3),
('ORD060','Lisa Barnes','2025-04-02','Books','Sigma Des Al Fredo','Seattle WA',480.59,1,'TRUE',2025,'April','Tuesday',148.59),
('ORD061','Taylor Harris','2025-04-22','Books','Les Al Minos','Denver CO',299.54,2,'TRUE',2025,'April','Monday',47.54),
('ORD062','James Powers','2025-02-16','Groceries','Omega Des Phil','Boston MA',471.09,2,'TRUE',2025,'February','Saturday',165.09),
('ORD063','Paul Jones','2025-03-13','Electronics','Big Judas','Dallas TX',45.58,10,'FALSE',2025,'March','Wednesday',43.58),
('ORD064','Dr. Angel Lewis MD','2025-05-26','Clothing','Alpha Des Mino','Los Angeles CA',336.51,4,'FALSE',2025,'May','Sunday',33.51),
('ORD065','Sherry Wood','2025-01-25','Books','Sigma Des Al Fredo','Chicago IL',200.91,5,'FALSE',2025,'January','Friday',177.91),
('ORD066','Michele Carr','2025-06-04','Groceries','Les Al Minos','Miami FL',464.86,6,'TRUE',2025,'June','Tuesday',118.86),
('ORD067','Aimee Montoya','2025-02-16','Electronics','Omega Des Phil','Dallas TX',312.47,8,'TRUE',2025,'February','Saturday',153.47),
('ORD068','Teresa Taylor','2025-01-19','Electronics','Big Judas','Chicago IL',110.51,9,'FALSE',2025,'January','Saturday',21.51),
('ORD069','Juan Nelson','2025-04-05','Books','Alpha Des Mino','Phoenix AZ',441.03,6,'TRUE',2025,'April','Friday',418.03),
('ORD070','Christina Walters','2025-02-11','Clothing','Sigma Des Al Fredo','Atlanta GA',83.08,5,'FALSE',2025,'February','Monday',37.08),
('ORD071','Taylor Mathis Jr.','2025-03-08','Electronics','Les Al Minos','Seattle WA',153.19,9,'TRUE',2025,'March','Friday',19.19),
('ORD072','Aaron Wise','2025-04-10','Books','Omega Des Phil','Denver CO',62.14,5,'TRUE',2025,'April','Wednesday',47.14),
('ORD073','Patrick Arnold','2025-03-08','Books','Big Judas','Boston MA',144.47,5,'TRUE',2025,'March','Friday',118.47),
('ORD074','Benjamin Ware','2025-05-22','Clothing','Alpha Des Mino','Chicago IL',345.31,4,'FALSE',2025,'May','Wednesday',77.31),
('ORD075','Sandra Aguilar','2025-01-24','Groceries','Sigma Des Al Fredo','Miami FL',453.14,5,'TRUE',2025,'January','Thursday',404.14),
('ORD076','Eric Nolan','2025-05-05','Electronics','Les Al Minos','Los Angeles CA',415.53,7,'TRUE',2025,'May','Sunday',263.53),
('ORD077','Stephanie Clark','2025-02-08','Electronics','Omega Des Phil','Phoenix AZ',386.7,6,'FALSE',2025,'February','Friday',247.7),
('ORD078','Richard Henson','2025-03-05','Books','Big Judas','Atlanta GA',278.08,8,'FALSE',2025,'March','Tuesday',201.08),
('ORD079','Brittany Spears','2025-05-16','Electronics','Alpha Des Mino','Dallas TX',42.25,2,'TRUE',2025,'May','Thursday',39.25),
('ORD080','Rita Keith','2025-01-04','Electronics','Sigma Des Al Fredo','Seattle WA',293.34,6,'TRUE',2025,'January','Friday',143.34),
('ORD081','Evelyn Galvan','2025-05-06','Groceries','Les Al Minos','Denver CO',25.71,3,'FALSE',2025,'May','Monday',22.71),
('ORD082','Rita Adams','2025-05-03','Electronics','Omega Des Phil','Boston MA',108.99,6,'TRUE',2025,'May','Friday',97.99),
('ORD083','Shane Garrison','2025-02-04','Electronics','Big Judas','Dallas TX',391.16,6,'FALSE',2025,'February','Monday',324.16),
('ORD084','Julia Torres','2025-05-05','Books','Alpha Des Mino','Los Angeles CA',432.98,4,'TRUE',2025,'May','Sunday',113.98),
('ORD085','Alexander Lee','2025-02-21','Groceries','Sigma Des Al Fredo','Chicago IL',93.78,1,'FALSE',2025,'February','Thursday',61.78),
('ORD086','Tracy Ramirez','2025-04-11','Groceries','Les Al Minos','Miami FL',137.07,4,'TRUE',2025,'April','Thursday',11.07),
('ORD087','William Herrera','2025-05-27','Groceries','Omega Des Phil','Dallas TX',430.0,1,'TRUE',2025,'May','Monday',118.0),
('ORD088','Wesley White','2025-05-31','Books','Big Judas','Houston TX',178.08,8,'TRUE',2025,'May','Friday',130.08),
('ORD089','Brian Hamilton','2025-04-24','Books','Alpha Des Mino','Phoenix AZ',331.72,1,'FALSE',2025,'April','Wednesday',93.72),
('ORD090','Larry Dixon','2025-03-02','Clothing','Sigma Des Al Fredo','Atlanta GA',432.85,5,'FALSE',2025,'March','Saturday',233.85),
('ORD091','Dawn Fletcher','2025-01-01','Clothing','Les Al Minos','Seattle WA',202.84,9,'FALSE',2025,'January','Tuesday',148.84),
('ORD092','Kimberly Ball','2025-04-26','Electronics','Omega Des Phil','Denver CO',439.13,2,'FALSE',2025,'April','Friday',296.13),
('ORD093','Helen Jones','2025-04-14','Books','Big Judas','Boston MA',481.45,10,'FALSE',2025,'April','Sunday',71.45),
('ORD094','Erik Charles','2025-04-23','Electronics','Alpha Des Mino','Chicago IL',300.3,2,'FALSE',2025,'April','Tuesday',170.3),
('ORD095','Eric Ortiz','2025-03-04','Clothing','Sigma Des Al Fredo','Miami FL',305.07,7,'TRUE',2025,'March','Monday',47.07),
('ORD096','Cameron Fisher','2025-05-27','Groceries','Les Al Minos','Los Angeles CA',99.09,10,'TRUE',2025,'May','Monday',66.09),
('ORD097','Stephanie Gilbert','2025-02-16','Groceries','Omega Des Phil','Dallas TX',262.36,1,'TRUE',2025,'February','Saturday',48.36),
('ORD098','April Mitchell','2025-03-09','Clothing','Big Judas','Chicago IL',39.64,7,'FALSE',2025,'March','Saturday',38.64),
('ORD099','Mary Marshall','2025-03-11','Clothing','Alpha Des Mino','Phoenix AZ',361.28,2,'FALSE',2025,'March','Monday',176.28),
('ORD100','John Santana','2025-05-05','Clothing','Sigma Des Al Fredo','Atlanta GA',166.46,7,'FALSE',2025,'May','Sunday',135.46),
('ORD101','Bradley Robertson','2025-04-09','Books','Les Al Minos','Seattle WA',213.12,4,'FALSE',2025,'April','Tuesday',166.12),
('ORD102','Robert Potter','2025-04-16','Books','Omega Des Phil','Denver CO',286.71,10,'FALSE',2025,'April','Tuesday',198.71),
('ORD103','Curtis Johnson','2025-02-08','Electronics','Big Judas','Boston MA',147.02,5,'FALSE',2025,'February','Friday',11.02),
('ORD104','Samuel Jones','2025-03-06','Clothing','Alpha Des Mino','Chicago IL',223.68,8,'TRUE',2025,'March','Wednesday',21.68),
('ORD105','Cheyenne Horton','2025-03-19','Groceries','Sigma Des Al Fredo','Miami FL',331.13,3,'FALSE',2025,'March','Tuesday',110.13),
('ORD106','Matthew Smith','2025-04-28','Clothing','Les Al Minos','Los Angeles CA',410.12,2,'TRUE',2025,'April','Sunday',204.12),
('ORD107','Ashley Coleman','2025-01-28','Clothing','Omega Des Phil','Phoenix AZ',404.25,4,'TRUE',2025,'January','Monday',273.25),
('ORD108','Kelly Williams','2025-02-08','Electronics','Big Judas','Atlanta GA',126.2,1,'FALSE',2025,'February','Friday',32.2),
('ORD109','Joyce Solis','2025-04-15','Electronics','Alpha Des Mino','Dallas TX',210.15,8,'TRUE',2025,'April','Monday',88.15),
('ORD110','Linda Dodson DVM','2025-04-06','Groceries','Sigma Des Al Fredo','Seattle WA',202.83,8,'TRUE',2025,'April','Saturday',29.83),
('ORD111','Kathy Rivas','2025-03-27','Electronics','Les Al Minos','Denver CO',390.32,2,'TRUE',2025,'March','Wednesday',295.32),
('ORD112','Natasha Wells','2025-02-10','Books','Omega Des Phil','Boston MA',234.95,9,'TRUE',2025,'February','Sunday',171.95),
('ORD113','Mark Cannon','2025-03-23','Electronics','Big Judas','Dallas TX',71.0,8,'FALSE',2025,'March','Saturday',25.0),
('ORD114','Denise Jones','2025-02-14','Clothing','Alpha Des Mino','Los Angeles CA',308.26,8,'FALSE',2025,'February','Thursday',122.26),
('ORD115','Francisco Fernandez','2025-01-22','Groceries','Sigma Des Al Fredo','Chicago IL',373.11,3,'FALSE',2025,'January','Tuesday',336.11),
('ORD116','Michael Mccarthy','2025-01-11','Groceries','Les Al Minos','Miami FL',377.13,5,'FALSE',2025,'January','Friday',39.13),
('ORD117','Joshua Perry','2025-02-02','Groceries','Omega Des Phil','Dallas TX',140.93,4,'TRUE',2025,'February','Saturday',97.93),
('ORD118','Taylor Silva','2025-04-19','Clothing','Big Judas','Houston TX',139.5,4,'FALSE',2025,'April','Friday',33.5),
('ORD119','Pamela James','2025-01-01','Electronics','Alpha Des Mino','Phoenix AZ',79.66,3,'FALSE',2025,'January','Tuesday',17.66),
('ORD120','Paul Castaneda','2025-05-29','Books','Sigma Des Al Fredo','Atlanta GA',36.79,4,'FALSE',2025,'May','Wednesday',35.79),
('ORD121','Paul Payne','2025-04-05','Clothing','Les Al Minos','Seattle WA',235.63,9,'TRUE',2025,'April','Friday',212.63),
('ORD122','Daniel Graham','2025-01-05','Books','Omega Des Phil','Denver CO',197.79,7,'TRUE',2025,'January','Saturday',145.79),
('ORD123','Michael Powell','2025-01-26','Groceries','Big Judas','Boston MA',7.92,8,'FALSE',2025,'January','Saturday',3.92),
('ORD124','Cameron Dean','2025-01-05','Clothing','Alpha Des Mino','Chicago IL',427.46,7,'FALSE',2025,'January','Saturday',213.46),
('ORD125','Justin Johnson','2025-04-11','Books','Sigma Des Al Fredo','Miami FL',113.61,8,'FALSE',2025,'April','Thursday',43.61),
('ORD126','Joel Williams','2025-03-01','Groceries','Les Al Minos','New York NY',197.48,1,'FALSE',2025,'March','Friday',110.48),
('ORD127','Gabriel Juarez','2025-03-01','Books','Omega Des Phil','Chicago IL',460.17,8,'TRUE',2025,'March','Friday',207.17),
('ORD128','Sandra King','2025-01-13','Groceries','Alpha Des Mino','Los Angeles CA',284.37,10,'TRUE',2025,'January','Sunday',155.37),
('ORD129','Joshua Cooke','2025-02-24','Electronics','Big Judas','Houston TX',72.17,7,'FALSE',2025,'February','Sunday',38.17),
('ORD130','Rachael Pearson','2025-04-28','Books','Sigma Des Al Fredo','Phoenix AZ',133.78,1,'FALSE',2025,'April','Sunday',36.78),
('ORD131','Christina Smith','2025-01-24','Books','Les Al Minos','Miami FL',166.79,8,'FALSE',2025,'January','Thursday',57.79),
('ORD132','Michael Elliott','2025-02-04','Clothing','Omega Des Phil','Denver CO',129.87,7,'TRUE',2025,'February','Monday',59.87),
('ORD133','Pamela Jackson','2025-04-05','Groceries','Alpha Des Mino','Boston MA',375.77,1,'TRUE',2025,'April','Friday',231.77),
('ORD134','Ashley Weiss','2025-05-31','Clothing','Big Judas','Dallas TX',326.82,4,'TRUE',2025,'May','Friday',242.82),
('ORD135','Alexander Collins','2025-04-16','Electronics','Sigma Des Al Fredo','Seattle WA',103.68,4,'TRUE',2025,'April','Tuesday',26.68),
('ORD136','Jennifer Espinoza','2025-01-12','Books','Les Al Minos','San Jose CA',67.48,4,'TRUE',2025,'January','Saturday',30.48),
('ORD137','Lori Garcia','2025-05-01','Books','Omega Des Phil','Austin TX',351.24,8,'FALSE',2025,'May','Wednesday',335.24),
('ORD138','Lindsay Martinez','2025-06-03','Books','Alpha Des Mino','San Diego CA',305.59,10,'TRUE',2025,'June','Monday',148.59),
('ORD139','Hannah Patterson','2025-02-27','Books','Big Judas','Jacksonville FL',58.51,5,'TRUE',2025,'February','Wednesday',20.51),
('ORD140','Gloria Atkinson','2025-05-09','Clothing','Sigma Des Al Fredo','Fort Worth TX',340.29,10,'FALSE',2025,'May','Thursday',135.29),
('ORD141','Tyler Reid','2025-05-10','Groceries','Les Al Minos','Columbus OH',42.62,4,'TRUE',2025,'May','Friday',39.62),
('ORD142','Jessica Gross','2025-05-31','Electronics','Omega Des Phil','Charlotte NC',425.9,5,'TRUE',2025,'May','Friday',144.9),
('ORD143','Robert Medina','2025-03-17','Electronics','Alpha Des Mino','Indianapolis IN',268.71,6,'FALSE',2025,'March','Sunday',84.71),
('ORD144','Nicholas Adams','2025-05-13','Electronics','Big Judas','San Francisco CA',325.53,9,'TRUE',2025,'May','Monday',294.53),
('ORD145','Angelica Keith','2025-02-08','Groceries','Sigma Des Al Fredo','Charlotte NC',57.24,8,'FALSE',2025,'February','Friday',41.24),
('ORD146','Leonard Gray','2025-01-05','Groceries','Les Al Minos','Detroit MI',220.57,3,'FALSE',2025,'January','Saturday',74.57),
('ORD147','Catherine Lewis','2025-05-05','Groceries','Omega Des Phil','El Paso TX',220.61,8,'FALSE',2025,'May','Sunday',47.61),
('ORD148','Spencer Haynes','2025-02-13','Clothing','Alpha Des Mino','Memphis TN',416.21,4,'TRUE',2025,'February','Wednesday',225.21),
('ORD149','Travis Miller','2025-04-23','Clothing','Big Judas','Baltimore MD',125.71,8,'FALSE',2025,'April','Tuesday',60.71),
('ORD150','Peter Vaughn DDS','2025-03-18','Groceries','Sigma Des Al Fredo','Boston MA',19.21,6,'FALSE',2025,'March','Monday',16.21),
('ORD151','Anna Walker','2025-04-19','Books','Les Al Minos','New York NY',110.0,8,'FALSE',2025,'April','Friday',58.0),
('ORD152','Kevin Kennedy','2025-03-24','Clothing','Alpha Des Mino','Los Angeles CA',440.76,5,'FALSE',2025,'March','Sunday',292.76),
('ORD153','Patrick Rivera','2025-04-20','Electronics','Omega Des Phil','Chicago IL',474.29,9,'TRUE',2025,'April','Saturday',328.29),
('ORD154','David Martinez','2025-01-31','Books','Big Judas','Houston TX',246.85,7,'TRUE',2025,'January','Thursday',31.85),
('ORD155','Joshua Gill','2025-01-29','Groceries','Sigma Des Al Fredo','Phoenix AZ',226.85,8,'TRUE',2025,'January','Tuesday',191.85),
('ORD156','John Hardy','2025-06-02','Electronics','Les Al Minos','Miami FL',114.69,5,'TRUE',2025,'June','Sunday',72.69),
('ORD157','Diane Garcia','2025-01-31','Clothing','Omega Des Phil','Denver CO',187.67,10,'FALSE',2025,'January','Thursday',10.67),
('ORD158','Christopher Smith','2025-03-25','Groceries','Big Judas','Boston MA',168.74,9,'FALSE',2025,'March','Monday',9.74),
('ORD159','William Tran','2025-04-19','Clothing','Alpha Des Mino','Dallas TX',129.44,5,'TRUE',2025,'April','Friday',69.44),
('ORD160','Sean Henry','2025-05-17','Books','Sigma Des Al Fredo','Seattle WA',64.18,6,'TRUE',2025,'May','Friday',25.18),
('ORD161','Julie Alexander','2025-01-29','Books','Les Al Minos','Denver CO',370.61,4,'FALSE',2025,'January','Tuesday',15.61),
('ORD162','Todd Woods','2025-05-09','Clothing','Omega Des Phil','Boston MA',417.15,2,'FALSE',2025,'May','Thursday',24.15),
('ORD163','Benjamin Soto','2025-01-09','Books','Big Judas','Dallas TX',93.82,6,'TRUE',2025,'January','Wednesday',53.82),
('ORD164','Justin Torres','2025-06-05','Books','Alpha Des Mino','Los Angeles CA',27.53,5,'TRUE',2025,'June','Wednesday',25.53),
('ORD165','Phillip Obrien','2025-05-04','Clothing','Sigma Des Al Fredo','Chicago IL',320.75,3,'FALSE',2025,'May','Saturday',44.75),
('ORD166','Joseph Hayes','2025-03-11','Electronics','Les Al Minos','Miami FL',289.16,1,'FALSE',2025,'March','Monday',107.16),
('ORD167','Wanda Torres','2025-04-07','Groceries','Omega Des Phil','Denver CO',173.65,8,'TRUE',2025,'April','Sunday',117.65),
('ORD168','Natalie Meza','2025-02-02','Clothing','Big Judas','Boston MA',61.47,8,'TRUE',2025,'February','Saturday',31.47),
('ORD169','Matthew Moore','2025-01-28','Groceries','Alpha Des Mino','Dallas TX',41.67,8,'TRUE',2025,'January','Monday',40.67),
('ORD170','Aaron Hayes','2025-04-03','Books','Sigma Des Al Fredo','Seattle WA',406.52,3,'FALSE',2025,'April','Wednesday',52.52),
('ORD171','David Mann','2025-04-20','Electronics','Les Al Minos','Denver CO',63.63,4,'FALSE',2025,'April','Saturday',53.63),
('ORD172','Michael Bradshaw','2025-05-04','Books','Omega Des Phil','Boston MA',193.29,9,'FALSE',2025,'May','Saturday',166.29),
('ORD173','Mary Peck','2025-03-08','Clothing','Big Judas','Dallas TX',495.07,10,'FALSE',2025,'March','Friday',479.07),
('ORD174','Maria Kerr','2025-05-10','Electronics','Alpha Des Mino','Los Angeles CA',480.25,10,'TRUE',2025,'May','Friday',260.25),
('ORD175','Christopher Parker','2025-04-27','Books','Sigma Des Al Fredo','Atlanta GA',136.0,4,'TRUE',2025,'April','Saturday',114.0),
('ORD176','Donna Martinez','2025-04-18','Books','Les Al Minos','Denver CO',91.04,4,'TRUE',2025,'April','Thursday',14.04),
('ORD177','Terri Mason','2025-03-19','Books','Omega Des Phil','Boston MA',207.22,1,'FALSE',2025,'March','Tuesday',171.22),
('ORD178','Andrew Reynolds','2025-02-20','Clothing','Big Judas','Dallas TX',119.58,1,'FALSE',2025,'February','Wednesday',22.58),
('ORD179','Brandon Hayden','2025-05-11','Groceries','Alpha Des Mino','Los Angeles CA',345.26,2,'FALSE',2025,'May','Saturday',107.26),
('ORD180','Tiffany Key','2025-04-15','Books','Sigma Des Al Fredo','Chicago IL',61.81,7,'TRUE',2025,'April','Monday',29.81),
('ORD181','Andrew Avila','2025-03-15','Books','Les Al Minos','Miami FL',414.18,5,'TRUE',2025,'March','Friday',292.18),
('ORD182','Sydney White','2025-04-02','Electronics','Omega Des Phil','Phoenix AZ',397.35,3,'FALSE',2025,'April','Tuesday',16.35),
('ORD183','Katherine Davis','2025-02-24','Groceries','Big Judas','Atlanta GA',237.01,2,'FALSE',2025,'February','Sunday',155.01),
('ORD184','Michael Hodge','2025-02-21','Groceries','Alpha Des Mino','Chicago IL',252.73,5,'FALSE',2025,'February','Thursday',178.73),
('ORD185','Donna Landry','2025-05-08','Groceries','Sigma Des Al Fredo','Miami FL',301.03,2,'FALSE',2025,'May','Wednesday',193.03),
('ORD186','Jordan Edwards','2025-02-20','Clothing','Les Al Minos','Los Angeles CA',128.93,10,'TRUE',2025,'February','Wednesday',114.93),
('ORD187','Jennifer Robertson','2025-06-04','Books','Omega Des Phil','Denver CO',295.63,10,'TRUE',2025,'June','Tuesday',273.63),
('ORD188','Kimberly Gutierrez','2025-01-30','Clothing','Big Judas','Boston MA',24.91,10,'TRUE',2025,'January','Wednesday',23.91),
('ORD189','Peter Garrett','2025-04-29','Groceries','Alpha Des Mino','Dallas TX',327.5,9,'FALSE',2025,'April','Monday',288.5),
('ORD190','Joshua Pennington','2025-03-10','Books','Sigma Des Al Fredo','Seattle WA',220.76,10,'FALSE',2025,'March','Sunday',58.76),
('ORD191','Barbara Dudley','2025-04-06','Electronics','Les Al Minos','Denver CO',177.24,8,'FALSE',2025,'April','Saturday',112.24),
('ORD192','Christopher Pierce','2025-03-28','Clothing','Omega Des Phil','Boston MA',429.58,2,'FALSE',2025,'March','Thursday',113.58),
('ORD193','Willie Durham','2025-03-14','Groceries','Big Judas','Dallas TX',147.67,8,'FALSE',2025,'March','Thursday',106.67),
('ORD194','Ronnie Jimenez','2025-04-22','Electronics','Alpha Des Mino','Los Angeles CA',48.59,8,'FALSE',2025,'April','Monday',47.59),
('ORD195','Denise Davenport','2025-06-03','Clothing','Sigma Des Al Fredo','Chicago IL',485.24,2,'FALSE',2025,'June','Monday',431.24),
('ORD196','Juan Reyes','2025-05-24','Electronics','Les Al Minos','Miami FL',233.68,9,'TRUE',2025,'May','Friday',69.68),
('ORD197','Sherry Shields','2025-02-13','Books','Omega Des Phil','Dallas TX',184.08,9,'FALSE',2025,'February','Wednesday',141.08),
